epoch, train loss, train source loss, train synth loss, train BYOL loss, val loss source, train acc, train acc synth, val acc source, test target acc, miou, miou target, learning rate, scale 
0, 0.81585, 0.79064, 0.91782, -0.07676, 0.52792, 0.77470, 0.73059, 0.85234, 0.82227, 0.30099, 0.23326, 0.00100
1, 0.53367, 0.51093, 0.63763, -0.08121, 0.42052, 0.84495, 0.80230, 0.87277, 0.81426, 0.37810, 0.28915, 0.00099
2, 0.46458, 0.44562, 0.56741, -0.08388, 0.37241, 0.86227, 0.82164, 0.88428, 0.83565, 0.41943, 0.33543, 0.00098
3, 0.42571, 0.40899, 0.52827, -0.08585, 0.34958, 0.87243, 0.83278, 0.89037, 0.85836, 0.45091, 0.36620, 0.00097
4, 0.40185, 0.38611, 0.50442, -0.08684, 0.33677, 0.87883, 0.83941, 0.89590, 0.84844, 0.47669, 0.36160, 0.00096
5, 0.38507, 0.37059, 0.48739, -0.08784, 0.30641, 0.88384, 0.84530, 0.90308, 0.86192, 0.48654, 0.38280, 0.00095
6, 0.36594, 0.35405, 0.46644, -0.08860, 0.32666, 0.88805, 0.85098, 0.89619, 0.85558, 0.48573, 0.39430, 0.00095
7, 0.35165, 0.34119, 0.45138, -0.08927, 0.30685, 0.89184, 0.85547, 0.90233, 0.86178, 0.49757, 0.39042, 0.00094
8, 0.34119, 0.33119, 0.44095, -0.08976, 0.31388, 0.89512, 0.85892, 0.90070, 0.84530, 0.50240, 0.37405, 0.00093
9, 0.33306, 0.32356, 0.43279, -0.09023, 0.30098, 0.89700, 0.86136, 0.90353, 0.82696, 0.51224, 0.37250, 0.00092
10, 0.32340, 0.31479, 0.42264, -0.09063, 0.28366, 0.89975, 0.86425, 0.91050, 0.82235, 0.53738, 0.37067, 0.00091
11, 0.31807, 0.31066, 0.41638, -0.09091, 0.28082, 0.90104, 0.86667, 0.91016, 0.84406, 0.53455, 0.38625, 0.00090
12, 0.30954, 0.30289, 0.40737, -0.09119, 0.28033, 0.90321, 0.86897, 0.91076, 0.86286, 0.52993, 0.40511, 0.00089
13, 0.30452, 0.29757, 0.40290, -0.09143, 0.28072, 0.90437, 0.86990, 0.91069, 0.82566, 0.54145, 0.37426, 0.00088
14, 0.29847, 0.29269, 0.39596, -0.09170, 0.27491, 0.90604, 0.87213, 0.91077, 0.84554, 0.54039, 0.39736, 0.00087
15, 0.29396, 0.28889, 0.39103, -0.09199, 0.26444, 0.90695, 0.87325, 0.91466, 0.85105, 0.54987, 0.40739, 0.00086
16, 0.28751, 0.28330, 0.38391, -0.09218, 0.26406, 0.90871, 0.87552, 0.91431, 0.85495, 0.55354, 0.41730, 0.00085
17, 0.28477, 0.28078, 0.38108, -0.09232, 0.26410, 0.90985, 0.87677, 0.91433, 0.86198, 0.56011, 0.41135, 0.00085
18, 0.28085, 0.27682, 0.37746, -0.09258, 0.26231, 0.91086, 0.87799, 0.91521, 0.85652, 0.55803, 0.40627, 0.00084
19, 0.27826, 0.27455, 0.37466, -0.09269, 0.26815, 0.91134, 0.87859, 0.91321, 0.85382, 0.56283, 0.40847, 0.00083
