epoch, train loss, train source loss, train synth loss, train BYOL loss, val loss source, train acc, train acc synth, val acc source, test target acc, miou, miou target, learning rate, scale 
0, 0.69055, 0.68669, 0.76862, -0.07422, 0.45610, 0.79791, 0.76897, 0.85913, 0.85057, 0.29451, 0.25817, 0.00100
1, 0.43042, 0.42995, 0.50936, -0.07846, 0.37020, 0.86726, 0.83960, 0.88609, 0.85469, 0.35984, 0.29190, 0.00099
2, 0.35952, 0.36069, 0.43918, -0.08084, 0.30995, 0.88592, 0.85962, 0.90109, 0.86888, 0.43099, 0.36500, 0.00098
3, 0.32909, 0.32948, 0.41181, -0.08311, 0.28893, 0.89455, 0.86706, 0.90559, 0.87709, 0.43904, 0.35724, 0.00097
4, 0.30255, 0.30459, 0.38554, -0.08504, 0.26737, 0.90161, 0.87497, 0.91317, 0.88105, 0.50803, 0.44369, 0.00096
5, 0.28871, 0.29032, 0.37389, -0.08679, 0.26108, 0.90579, 0.87832, 0.91375, 0.86664, 0.47189, 0.41275, 0.00095
6, 0.27214, 0.27530, 0.35728, -0.08831, 0.25899, 0.91001, 0.88322, 0.91733, 0.88888, 0.53151, 0.47623, 0.00095
7, 0.26918, 0.27166, 0.35624, -0.08955, 0.25643, 0.91161, 0.88375, 0.91504, 0.86791, 0.53227, 0.43965, 0.00094
8, 0.25675, 0.26109, 0.34294, -0.09053, 0.24316, 0.91421, 0.88758, 0.91870, 0.87287, 0.55459, 0.45824, 0.00093
9, 0.24460, 0.24930, 0.33115, -0.09125, 0.22905, 0.91803, 0.89146, 0.92565, 0.81604, 0.58165, 0.47236, 0.00092
10, 0.23823, 0.24300, 0.32527, -0.09181, 0.25486, 0.92002, 0.89265, 0.91580, 0.89252, 0.57808, 0.51311, 0.00091
11, 0.23336, 0.23816, 0.32086, -0.09229, 0.23071, 0.92107, 0.89398, 0.92419, 0.76974, 0.56199, 0.44218, 0.00090
12, 0.22502, 0.23095, 0.31172, -0.09263, 0.22728, 0.92348, 0.89679, 0.92367, 0.73532, 0.54208, 0.43242, 0.00089
13, 0.21756, 0.22427, 0.30382, -0.09298, 0.21708, 0.92544, 0.89913, 0.92835, 0.88050, 0.59832, 0.53748, 0.00088
