epoch, train loss, train source loss, train synth loss, train BYOL loss, val loss source, train acc, train acc synth, val acc source, test target acc, miou, miou target, learning rate, scale 
0, 0.75503, 0.76876, 0.81901, -0.07771, 0.47776, 0.78096, 0.76277, 0.86365, 0.75516, 0.32174, 0.23876, 0.00100
epoch, train loss, train source loss, train synth loss, train BYOL loss, val loss source, train acc, train acc synth, val acc source, test target acc, miou, miou target, learning rate, scale 
0, 0.75747, 0.77062, 0.82237, -0.07805, 0.47872, 0.78051, 0.76196, 0.86355, 0.75396, 0.31903, 0.23641, 0.00100
1, 0.47754, 0.48971, 0.54807, -0.08269, 0.37664, 0.85100, 0.83278, 0.88481, 0.76974, 0.39496, 0.28139, 0.00099
2, 0.41862, 0.43009, 0.49225, -0.08511, 0.35775, 0.86669, 0.84712, 0.88924, 0.77272, 0.42035, 0.30744, 0.00098
3, 0.38697, 0.39794, 0.46241, -0.08641, 0.32642, 0.87556, 0.85461, 0.89863, 0.78087, 0.47779, 0.33282, 0.00097
4, 0.36491, 0.37538, 0.44178, -0.08734, 0.31874, 0.88173, 0.86045, 0.90002, 0.78041, 0.48676, 0.34667, 0.00096
5, 0.34598, 0.35714, 0.42304, -0.08820, 0.31596, 0.88730, 0.86605, 0.90080, 0.77635, 0.49640, 0.34746, 0.00095
6, 0.33146, 0.34323, 0.40860, -0.08892, 0.30400, 0.89120, 0.86984, 0.90549, 0.78123, 0.50887, 0.35421, 0.00095
7, 0.31874, 0.33025, 0.39666, -0.08944, 0.27963, 0.89515, 0.87366, 0.91078, 0.79136, 0.52195, 0.36566, 0.00094
8, 0.30835, 0.32197, 0.38462, -0.08990, 0.29250, 0.89767, 0.87730, 0.90673, 0.76904, 0.51705, 0.36249, 0.00093
9, 0.29848, 0.31083, 0.37645, -0.09033, 0.27528, 0.90100, 0.87982, 0.91167, 0.78974, 0.53049, 0.38023, 0.00092
10, 0.29199, 0.30461, 0.37003, -0.09067, 0.27845, 0.90275, 0.88156, 0.91019, 0.78548, 0.53433, 0.37100, 0.00091
11, 0.28417, 0.29767, 0.36164, -0.09098, 0.26196, 0.90457, 0.88406, 0.91548, 0.79960, 0.54757, 0.38202, 0.00090
12, 0.27873, 0.29180, 0.35691, -0.09125, 0.27506, 0.90640, 0.88549, 0.91232, 0.77757, 0.54976, 0.37253, 0.00089
13, 0.27441, 0.28771, 0.35261, -0.09150, 0.26240, 0.90762, 0.88672, 0.91494, 0.79873, 0.55985, 0.39129, 0.00088
14, 0.26956, 0.28405, 0.34682, -0.09175, 0.28085, 0.90862, 0.88873, 0.90914, 0.76768, 0.54836, 0.37220, 0.00087
15, 0.26602, 0.28011, 0.34390, -0.09196, 0.26186, 0.90946, 0.88947, 0.91496, 0.77709, 0.55606, 0.37371, 0.00086
