epoch, train loss, train source loss, train synth loss, train BYOL loss, val loss source, train acc, train acc synth, val acc source, test target acc, miou, miou target, learning rate, scale 
0, 0.71795, 0.73340, 0.77784, -0.07535, 0.44446, 0.78553, 0.76889, 0.86299, 0.73396, 0.28566, 0.21590, 0.00100
1, 0.42344, 0.43636, 0.49016, -0.07965, 0.36734, 0.86639, 0.84831, 0.88563, 0.76964, 0.33829, 0.23577, 0.00099
2, 0.35985, 0.37072, 0.43091, -0.08192, 0.30926, 0.88353, 0.86461, 0.90066, 0.77827, 0.40658, 0.27252, 0.00098
3, 0.32466, 0.33478, 0.39855, -0.08400, 0.29192, 0.89321, 0.87321, 0.90647, 0.77848, 0.43145, 0.29791, 0.00097
4, 0.30109, 0.31102, 0.37699, -0.08583, 0.27513, 0.89974, 0.87900, 0.91021, 0.79151, 0.48922, 0.33011, 0.00096
5, 0.28454, 0.29457, 0.36202, -0.08750, 0.25556, 0.90440, 0.88328, 0.91514, 0.78682, 0.47994, 0.32152, 0.00095
6, 0.26840, 0.27947, 0.34619, -0.08885, 0.27163, 0.90902, 0.88769, 0.91254, 0.76830, 0.51374, 0.33216, 0.00095
7, 0.26569, 0.27560, 0.34568, -0.08989, 0.25619, 0.91051, 0.88816, 0.91578, 0.78070, 0.51600, 0.35729, 0.00094
8, 0.25397, 0.26437, 0.33431, -0.09074, 0.23902, 0.91340, 0.89148, 0.92001, 0.79678, 0.53272, 0.36094, 0.00093
9, 0.24005, 0.25114, 0.32037, -0.09141, 0.22564, 0.91765, 0.89564, 0.92601, 0.80418, 0.57208, 0.38133, 0.00092
10, 0.23358, 0.24559, 0.31353, -0.09197, 0.24368, 0.91931, 0.89752, 0.91821, 0.79062, 0.55541, 0.38245, 0.00091
11, 0.22972, 0.24071, 0.31111, -0.09239, 0.22437, 0.92056, 0.89808, 0.92709, 0.80208, 0.56906, 0.37056, 0.00090
12, 0.22079, 0.23311, 0.30116, -0.09269, 0.22834, 0.92296, 0.90104, 0.92351, 0.79462, 0.53363, 0.36015, 0.00089
13, 0.21543, 0.22688, 0.29707, -0.09308, 0.21967, 0.92486, 0.90217, 0.92743, 0.80069, 0.59511, 0.39906, 0.00088
14, 0.21324, 0.22595, 0.29389, -0.09336, 0.20842, 0.92511, 0.90327, 0.92943, 0.80785, 0.59606, 0.40460, 0.00087
15, 0.20984, 0.22316, 0.29011, -0.09359, 0.20826, 0.92596, 0.90386, 0.93060, 0.80154, 0.61980, 0.41100, 0.00086
16, 0.20302, 0.21669, 0.28316, -0.09381, 0.21270, 0.92775, 0.90646, 0.92924, 0.79560, 0.61157, 0.39665, 0.00085
17, 0.19904, 0.21201, 0.28004, -0.09397, 0.21294, 0.92944, 0.90746, 0.92802, 0.79749, 0.62504, 0.42437, 0.00085
18, 0.19542, 0.20980, 0.27520, -0.09417, 0.20027, 0.92989, 0.90906, 0.93311, 0.80795, 0.62310, 0.40234, 0.00084
19, 0.19306, 0.20729, 0.27305, -0.09422, 0.19842, 0.93084, 0.90964, 0.93306, 0.81456, 0.62673, 0.40724, 0.00083
20, 0.18980, 0.20468, 0.26929, -0.09438, 0.19691, 0.93153, 0.91063, 0.93354, 0.81533, 0.61868, 0.41295, 0.00082
21, 0.18722, 0.20226, 0.26664, -0.09445, 0.19988, 0.93234, 0.91100, 0.93252, 0.81404, 0.62902, 0.42371, 0.00081
22, 0.18536, 0.20112, 0.26418, -0.09457, 0.20592, 0.93257, 0.91221, 0.93052, 0.81062, 0.62414, 0.40150, 0.00080
23, 0.17934, 0.19566, 0.25773, -0.09472, 0.19300, 0.93422, 0.91440, 0.93386, 0.81690, 0.62963, 0.42371, 0.00079
24, 0.17736, 0.19268, 0.25685, -0.09480, 0.19387, 0.93531, 0.91427, 0.93535, 0.82040, 0.61400, 0.41017, 0.00078
25, 0.17553, 0.19100, 0.25501, -0.09495, 0.19358, 0.93588, 0.91501, 0.93380, 0.81183, 0.63102, 0.43947, 0.00077
26, 0.17328, 0.18934, 0.25222, -0.09500, 0.19100, 0.93628, 0.91572, 0.93605, 0.80589, 0.64398, 0.42686, 0.00076
27, 0.17204, 0.18804, 0.25109, -0.09504, 0.19443, 0.93680, 0.91646, 0.93536, 0.81985, 0.65032, 0.42623, 0.00075
28, 0.17062, 0.18705, 0.24934, -0.09515, 0.18823, 0.93709, 0.91663, 0.93614, 0.82157, 0.63624, 0.43265, 0.00074
29, 0.16804, 0.18480, 0.24646, -0.09518, 0.19024, 0.93753, 0.91744, 0.93541, 0.80771, 0.64335, 0.42554, 0.00073
30, 0.16491, 0.18200, 0.24312, -0.09529, 0.18770, 0.93824, 0.91846, 0.93643, 0.81277, 0.65947, 0.42560, 0.00073
31, 0.16373, 0.18075, 0.24203, -0.09533, 0.18464, 0.93903, 0.91894, 0.93693, 0.80378, 0.66071, 0.43317, 0.00072
32, 0.16374, 0.18085, 0.24199, -0.09534, 0.18056, 0.93865, 0.91909, 0.93885, 0.80597, 0.66117, 0.41385, 0.00071
33, 0.16080, 0.17887, 0.23813, -0.09539, 0.18569, 0.93936, 0.91986, 0.93823, 0.81604, 0.65995, 0.44077, 0.00070
34, 0.16047, 0.17890, 0.23751, -0.09547, 0.18774, 0.93971, 0.92029, 0.93682, 0.81925, 0.65062, 0.44216, 0.00069
35, 0.15770, 0.17531, 0.23563, -0.09555, 0.18412, 0.94052, 0.92079, 0.93830, 0.81718, 0.66984, 0.43988, 0.00068
36, 0.15854, 0.17628, 0.23638, -0.09558, 0.18404, 0.94034, 0.92070, 0.93785, 0.80955, 0.65050, 0.43064, 0.00067
37, 0.15440, 0.17275, 0.23164, -0.09559, 0.17891, 0.94146, 0.92222, 0.93928, 0.81727, 0.66902, 0.43816, 0.00066
38, 0.15453, 0.17307, 0.23160, -0.09560, 0.18276, 0.94115, 0.92202, 0.93852, 0.81686, 0.67111, 0.43734, 0.00065
39, 0.15240, 0.17097, 0.22952, -0.09570, 0.18153, 0.94189, 0.92270, 0.93854, 0.81853, 0.66166, 0.44858, 0.00064
40, 0.15075, 0.16919, 0.22807, -0.09576, 0.18384, 0.94227, 0.92297, 0.93862, 0.81794, 0.67027, 0.43932, 0.00063
41, 0.14995, 0.16892, 0.22674, -0.09575, 0.17983, 0.94249, 0.92378, 0.93942, 0.81559, 0.67318, 0.41971, 0.00062
42, 0.14714, 0.16646, 0.22362, -0.09581, 0.17347, 0.94309, 0.92460, 0.94077, 0.81549, 0.66418, 0.43882, 0.00061
43, 0.14688, 0.16637, 0.22323, -0.09585, 0.18017, 0.94330, 0.92483, 0.94020, 0.82184, 0.67498, 0.43154, 0.00060
44, 0.14586, 0.16529, 0.22233, -0.09590, 0.17877, 0.94340, 0.92480, 0.93932, 0.82191, 0.66114, 0.45160, 0.00059
45, 0.14434, 0.16345, 0.22116, -0.09592, 0.17473, 0.94416, 0.92533, 0.94136, 0.82468, 0.67937, 0.43141, 0.00058
46, 0.14586, 0.16571, 0.22195, -0.09595, 0.17674, 0.94344, 0.92534, 0.94056, 0.82060, 0.67868, 0.43373, 0.00057
47, 0.14186, 0.16206, 0.21763, -0.09597, 0.17926, 0.94464, 0.92642, 0.93981, 0.82157, 0.67287, 0.43803, 0.00056
48, 0.14162, 0.16082, 0.21841, -0.09600, 0.17313, 0.94498, 0.92618, 0.94213, 0.82292, 0.68600, 0.43840, 0.00056
49, 0.14071, 0.16074, 0.21667, -0.09599, 0.17496, 0.94498, 0.92673, 0.94128, 0.82238, 0.67687, 0.44642, 0.00055
50, 0.14143, 0.16084, 0.21806, -0.09603, 0.17593, 0.94491, 0.92643, 0.94156, 0.82213, 0.67890, 0.45301, 0.00054
51, 0.13940, 0.15948, 0.21534, -0.09602, 0.17420, 0.94523, 0.92707, 0.94178, 0.82254, 0.67288, 0.44498, 0.00053
52, 0.13822, 0.15885, 0.21365, -0.09607, 0.17838, 0.94547, 0.92756, 0.94049, 0.80820, 0.67620, 0.42652, 0.00052
53, 0.13829, 0.15850, 0.21416, -0.09609, 0.17425, 0.94587, 0.92774, 0.94168, 0.81982, 0.68267, 0.44884, 0.00051
